"PointID","x","y","Pressure","Velocity_x","Velocity_y","Sound speed","Enthalpy","Turb_Kin_Energy","Omega","Species_0"
5549, 7.724137931028087e-02, 1.921052631575439e-02, -3.916699717253989e+00, 8.933908574292124e+00, -1.884667691916134e-01, 0.000000000000000e+00, -4.188941264692279e+03, 2.883845432390768e-03, 1.832587819770392e+02, 3.565246981940846e-07
5550, 7.887931034476260e-02, 1.921052631575439e-02, -3.883032108011615e+00, 8.932787788189978e+00, -1.879573494516939e-01, 0.000000000000000e+00, -4.188929891509240e+03, 2.881937803147262e-03, 1.829467597828383e+02, 4.797989416342670e-07
5551, 8.051724137924429e-02, 1.921052631575439e-02, -3.850835384396276e+00, 8.931929122469695e+00, -1.874225014620209e-01, 0.000000000000000e+00, -4.188913837927676e+03, 2.881403531438134e-03, 1.826711510163877e+02, 6.453136528402314e-07
5552, 8.215517241372627e-02, 1.921052631575439e-02, -3.820182325390156e+00, 8.931351380903500e+00, -1.868482500002698e-01, 0.000000000000000e+00, -4.188891171581914e+03, 2.882601046718602e-03, 1.824404092301224e+02, 8.677278735126248e-07
5553, 8.379310344820934e-02, 1.921052631575439e-02, -3.791147083628876e+00, 8.931075166546101e+00, -1.862176830194309e-01, 0.000000000000000e+00, -4.188859160298295e+03, 2.886005051819030e-03, 1.822655502337417e+02, 1.166891239525671e-06
5554, 8.543103448269246e-02, 1.921052631575439e-02, -3.763822427849630e+00, 8.931122991409316e+00, -1.855121093621055e-01, 0.000000000000000e+00, -4.188813954899547e+03, 2.892248033841117e-03, 1.821609248094433e+02, 1.569641219395199e-06
5555, 8.706896551717552e-02, 1.921052631575439e-02, -3.738338805932581e+00, 8.931519095554707e+00, -1.847131294591198e-01, 0.000000000000000e+00, -4.188750162948701e+03, 2.902175751091178e-03, 1.821451515074842e+02, 2.112146626493330e-06
5556, 8.870689655165856e-02, 1.921052631575439e-02, -3.714873411895431e+00, 8.932288982695511e+00, -1.838048433628564e-01, 0.000000000000000e+00, -4.188660285476893e+03, 2.916920365369028e-03, 1.822422029406847e+02, 2.842920388212033e-06
5557, 9.034482758614162e-02, 1.921052631575439e-02, -3.693641657210215e+00, 8.933458845326994e+00, -1.827752639694557e-01, 0.000000000000000e+00, -4.188533983732297e+03, 2.937995679887523e-03, 1.824826274339406e+02, 3.826640903467994e-06
5558, 9.198275862062361e-02, 1.921052631575439e-02, -3.674878169528905e+00, 8.935055097389187e+00, -1.816166920424917e-01, 0.000000000000000e+00, -4.188357137066733e+03, 2.967420067996217e-03, 1.829048810812660e+02, 5.148940264162798e-06
5559, 9.362068965510478e-02, 1.921052631575439e-02, -3.658836718995799e+00, 8.937103981528853e+00, -1.803258109123203e-01, 0.000000000000000e+00, -4.188110648452006e+03, 3.007873533342463e-03, 1.835567218211715e+02, 6.922342955177821e-06
5560, 9.525862068958507e-02, 1.921052631575439e-02, -3.645765540102473e+00, 8.939631279661524e+00, -1.789008742261673e-01, 0.000000000000000e+00, -4.187768935051112e+03, 3.062896687428176e-03, 1.844965915804273e+02, 9.293618831545688e-06
5561, 9.689655172406542e-02, 1.921052631575439e-02, -3.635667956511487e+00, 8.942664014700615e+00, -1.773293744011200e-01, 0.000000000000000e+00, -4.187297954041753e+03, 3.137151069565744e-03, 1.857951715953230e+02, 1.245301137851021e-05
5562, 9.853448275854576e-02, 1.921052631575439e-02, -3.628620679035051e+00, 8.946232167589981e+00, -1.755986334285788e-01, 0.000000000000000e+00, -4.186652761557572e+03, 3.236752897765531e-03, 1.875369870551546e+02, 1.664552131859551e-05
5563, 1.001724137930261e-01, 1.921052631575439e-02, -3.624983785390655e+00, 8.950366184684361e+00, -1.737109862130159e-01, 0.000000000000000e+00, -4.185774571040283e+03, 3.369688306953221e-03, 1.898218010582961e+02, 2.218455037157705e-05
5564, 1.018103448275064e-01, 1.921052631575440e-02, -3.625024609673398e+00, 8.955094979911140e+00, -1.716742474373553e-01, 0.000000000000000e+00, -4.184587097737272e+03, 3.546327595203799e-03, 1.927657978562664e+02, 2.946826092100194e-05
5565, 1.034482758619868e-01, 1.921052631575439e-02, -3.628934713640243e+00, 8.960446810814217e+00, -1.694979834030923e-01, 0.000000000000000e+00, -4.182992128859796e+03, 3.780059687098772e-03, 1.965024896889283e+02, 3.899896872847123e-05
5566, 1.050862068964672e-01, 1.921052631575439e-02, -3.636854745659129e+00, 8.966449925572844e+00, -1.671922926338015e-01, 0.000000000000000e+00, -4.180864223029684e+03, 4.088065106707290e-03, 2.011832497724372e+02, 5.140583905510961e-05
5567, 1.067241379309476e-01, 1.921052631575439e-02, -3.648887547762145e+00, 8.973132955254281e+00, -1.647673417625618e-01, 0.000000000000000e+00, -4.178044451185906e+03, 4.492244266696903e-03, 2.069773542122994e+02, 6.747105195958313e-05
5568, 1.083620689654282e-01, 1.921052631575439e-02, -3.665103267789752e+00, 8.980525169777074e+00, -1.622330815576160e-01, 0.000000000000000e+00, -4.174333116651368e+03, 5.020314287680946e-03, 2.140714182019893e+02, 8.815943101942910e-05
5569, 1.099999999999088e-01, 1.921052631575439e-02, -3.685540821982437e+00, 8.988656670778873e+00, -1.595990056670746e-01, 0.000000000000000e+00, -4.169481435200877e+03, 5.707080957061899e-03, 2.226681186805935e+02, 1.146512813615966e-04
5570, 1.116379310343893e-01, 1.921052631575439e-02, -3.710207895256820e+00, 8.997558552848327e+00, -1.568739358102736e-01, 0.000000000000000e+00, -4.163182217260439e+03, 6.595882725663566e-03, 2.329841104859241e+02, 1.483778612995491e-04
5571, 1.132758620688698e-01, 1.921052631575439e-02, -3.739080327472917e+00, 9.007263045412563e+00, -1.540658427979502e-01, 0.000000000000000e+00, -4.155059671466765e+03, 7.740191333088032e-03, 2.452470690756424e+02, 1.910585386309993e-04
5572, 1.149137931033503e-01, 1.921052631575439e-02, -3.772101107857401e+00, 9.017803641980132e+00, -1.511817384441468e-01, 0.000000000000000e+00, -4.144658535315457e+03, 9.205340039777157e-03, 2.596918337318867e+02, 2.447382994830144e-04
5573, 1.165517241378306e-01, 1.921052631575439e-02, -3.809181865374083e+00, 9.029215201878785e+00, -1.482278555492701e-01, 0.000000000000000e+00, -4.131432823525253e+03, 1.107033862275541e-02, 2.765556907093021e+02, 3.118239773726348e-04
5574, 1.181896551723109e-01, 1.921052631575439e-02, -3.850234785953405e+00, 9.041533766809067e+00, -1.452108207584113e-01, 0.000000000000000e+00, -4.114734491764547e+03, 1.342973787796431e-02, 2.960729396334245e+02, 3.951180037813569e-04
5575, 1.198275862067913e-01, 1.921052631575439e-02, -3.895121955795571e+00, 9.054796402086930e+00, -1.421345085794309e-01, 0.000000000000000e+00, -4.093800118605042e+03, 1.639579823872938e-02, 3.184704370091194e+02, 4.978574298869705e-04
5576, 1.214655172412716e-01, 1.921052631575439e-02, -3.943455926085442e+00, 9.069042938148829e+00, -1.389904594691978e-01, 0.000000000000000e+00, -4.067733579190055e+03, 2.010122412934616e-02, 3.439650764214778e+02, 6.237635778794754e-04
5577, 1.231034482757519e-01, 1.921052631575439e-02, -3.994960683844929e+00, 9.084316965944739e+00, -1.357715485841186e-01, 0.000000000000000e+00, -4.035495310770383e+03, 2.470106888193603e-02, 3.727560414151637e+02, 7.770602606417561e-04
5578, 1.247413793102318e-01, 1.921052631575439e-02, -4.049574356819455e+00, 9.100662924919963e+00, -1.324834193117518e-01, 0.000000000000000e+00, -3.995894619706376e+03, 3.037430254086567e-02, 4.050163372798441e+02, 9.624780703924695e-04
5579, 1.263793103447108e-01, 1.921052631575439e-02, -4.107075445182543e+00, 9.118124578626629e+00, -1.291332751120425e-01, 0.000000000000000e+00, -3.947584136877228e+03, 3.732494195559260e-02, 4.408844444880364e+02, 1.185243248431592e-03
5580, 1.280172413791911e-01, 1.921052631575439e-02, -4.167159013864502e+00, 9.136746037148201e+00, -1.257277901522677e-01, 0.000000000000000e+00, -3.889058083180539e+03, 4.578265156036714e-02, 4.804565692948588e+02, 1.451048663654605e-03
5581, 1.296551724136733e-01, 1.921052631575439e-02, -4.229469583845627e+00, 9.156572052822375e+00, -1.222728946803958e-01, 0.000000000000000e+00, -3.818654970807006e+03, 5.600270228661315e-02, 5.237798729072249e+02, 1.766005385064239e-03
5582, 1.312931034481564e-01, 1.921052631575439e-02, -4.293617458085167e+00, 9.177647991976098e+00, -1.187738621722125e-01, 0.000000000000000e+00, -3.734565299138322e+03, 6.826519418488772e-02, 5.708470371611683e+02, 2.136573918736421e-03
5583, 1.329310344826395e-01, 1.921052631575439e-02, -4.359189009977305e+00, 9.200019637534190e+00, -1.152353947494426e-01, 0.000000000000000e+00, -3.634844690462866e+03, 8.287347089946104e-02, 6.215924723218820e+02, 2.569474941239356e-03
5584, 1.345689655171225e-01, 1.921052631575439e-02, -4.425755185633763e+00, 9.223732878484990e+00, -1.116616722113914e-01, 0.000000000000000e+00, -3.517432750795653e+03, 1.001516817319436e-01, 6.758903850360517e+02, 3.071580212246319e-03
5585, 1.362068965516055e-01, 1.921052631575439e-02, -4.492879569167653e+00, 9.248833303556966e+00, -1.080563743938462e-01, 0.000000000000000e+00, -3.380177741111701e+03, 1.204414797074074e-01, 7.335548202579706e+02, 3.649785271677207e-03
5586, 1.378448275860880e-01, 1.921052631575439e-02, -4.560126150223233e+00, 9.275365705314243e+00, -1.044226893340711e-01, 0.000000000000000e+00, -3.220866909878149e+03, 1.440978810214936e-01, 7.943416822789083e+02, 4.310866496135778e-03
5587, 1.394827586205683e-01, 1.921052631575439e-02, -4.627066307405469e+00, 9.303373502268945e+00, -1.007633421332777e-01, 0.000000000000000e+00, -3.037262054874358e+03, 1.714843569822377e-01, 8.579526488794819e+02, 5.061326218250216e-03
5588, 1.411206896550487e-01, 1.921052631575439e-02, -4.693290096036683e+00, 9.332898049790797e+00, -9.708094664036539e-02, 0.000000000000000e+00, -2.827139065949140e+03, 2.029673821121742e-01, 9.240409782881788e+02, 5.907233612609294e-03
5589, 1.427586206895304e-01, 1.921052631575439e-02, -4.758502473379886e+00, 9.363977132756006e+00, -9.338019772217913e-02, 0.000000000000000e+00, -2.588318943239446e+03, 2.389124341787796e-01, 9.922208654877519e+02, 6.854114464540722e-03
5590, 1.443965517240134e-01, 1.921052631575439e-02, -4.822032877330458e+00, 9.396646171217467e+00, -8.965934583360619e-02, 0.000000000000000e+00, -2.318513199732792e+03, 2.797115218452515e-01, 1.062111578223566e+03, 7.907469324219854e-03
5591, 1.460344827584966e-01, 1.921052631575439e-02, -4.883218963633497e+00, 9.430939863602248e+00, -8.590982435462566e-02, 0.000000000000000e+00, -2.015468864250798e+03, 3.257599685742207e-01, 1.133311837902779e+03, 9.072228130763832e-03
5592, 1.476724137929796e-01, 1.921052631575439e-02, -4.941833262807811e+00, 9.466888652508512e+00, -8.213153443489517e-02, 0.000000000000000e+00, -1.677148757722902e+03, 3.774274506470865e-01, 1.205383306909673e+03, 1.035214933723127e-02
5593, 1.493103448274627e-01, 1.921052631575439e-02, -4.997731736908790e+00, 9.504514692357878e+00, -7.832979045200514e-02, 0.000000000000000e+00, -1.301789932387418e+03, 4.350491859408089e-01, 1.277863196271353e+03, 1.174966672608971e-02
5594, 1.509482758619457e-01, 1.921052631575439e-02, -5.050747263223547e+00, 9.543831374659277e+00, -7.450909488085855e-02, 0.000000000000000e+00, -8.879551916830851e+02, 4.989175563002307e-01, 1.350276303596598e+03, 1.326576938529601e-02
5595, 1.525862068964288e-01, 1.921052631575439e-02, -5.100763850970976e+00, 9.584843446844179e+00, -7.067308663725128e-02, 0.000000000000000e+00, -4.345781304372397e+02, 5.692746481257697e-01, 1.422146548777772e+03, 1.489992031142142e-02
5596, 1.542241379309109e-01, 1.921052631575439e-02, -5.147729218119583e+00, 9.627546649086563e+00, -6.682480179368790e-02, 0.000000000000000e+00, 5.900036455188084e+01, 6.463058929432456e-01, 1.493007601733065e+03, 1.665001769213974e-02
5597, 1.558620689653923e-01, 1.921052631575440e-02, -5.191655919196160e+00, 9.671927410725370e+00, -6.296683235208350e-02, 0.000000000000000e+00, 5.930055500164769e+02, 7.301349694740036e-01, 1.562412299903664e+03, 1.851240034505224e-02
5598, 1.574999999998729e-01, 1.921052631575440e-02, -5.232619151176211e+00, 9.717962727322060e+00, -5.910140287139163e-02, 0.000000000000000e+00, 1.167213146532714e+03, 8.208200786974097e-01, 1.629940678409053e+03, 2.048189704803241e-02
5599, 1.591379310343534e-01, 1.921052631575439e-02, -5.270753748306059e+00, 9.765620266930316e+00, -5.523039718488814e-02, 0.000000000000000e+00, 1.780945055981311e+03, 9.183516447378955e-01, 1.695206528514215e+03, 2.255191771636754e-02
5600, 1.607758620688339e-01, 1.921052631575439e-02, -5.306251493482423e+00, 9.814858730750117e+00, -5.135535220918322e-02, 0.000000000000000e+00, 2.433076550843646e+03, 1.022651437891112e+00, 1.757862475014019e+03, 2.471458273523969e-02
5601, 1.624137931033160e-01, 1.921052631575439e-02, -5.339359493140144e+00, 9.865628482177982e+00, -4.747742549713543e-02, 0.000000000000000e+00, 3.122054584347037e+03, 1.133573064821101e+00, 1.817603620237090e+03, 2.696088531796367e-02
5602, 1.640517241378020e-01, 1.921052631575439e-02, -5.370380528663033e+00, 9.917872448575134e+00, -4.359733330076791e-02, 0.000000000000000e+00, 3.845926512316299e+03, 1.250903737837011e+00, 1.874169848979959e+03, 2.928088089783515e-02
5603, 1.656896551722881e-01, 1.921052631575439e-02, -5.399682774252447e+00, 9.971527238570923e+00, -3.971524912922042e-02, 0.000000000000000e+00, 4.602379579399914e+03, 1.374367512127807e+00, 1.927347028035603e+03, 3.166390380147301e-02
5604, 1.673275862067741e-01, 1.921052631575439e-02, -5.427813647218278e+00, 1.002652360939322e+01, -3.583084385479533e-02, 0.000000000000000e+00, 5.388826773734614e+03, 1.503636936886537e+00, 1.976968584794122e+03, 3.409892839381671e-02
5605, 1.689655172412600e-01, 1.921052631575439e-02, -5.455369910672334e+00, 1.008278704556576e+01, -3.194540267411215e-02, 0.000000000000000e+00, 6.203338686742606e+03, 1.638513324740024e+00, 2.022946790893424e+03, 3.657714404758811e-02
5606, 1.706034482757461e-01, 1.921052631575439e-02, -5.480126042905944e+00, 1.014023336041718e+01, -2.807045024611778e-02, 0.000000000000000e+00, 7.046882875608606e+03, 1.779388426103863e+00, 2.065342099780239e+03, 3.909744573347295e-02
5607, 1.722413793102321e-01, 1.921052631575439e-02, -5.498227505098099e+00, 1.019867970328034e+01, -2.423046515707432e-02, 0.000000000000000e+00, 7.915461583809521e+03, 1.925675738252993e+00, 2.104065944230140e+03, 4.164619538631834e-02
5608, 1.738793103447174e-01, 1.921052631575439e-02, -5.509841341168132e+00, 1.025796974220738e+01, -2.043381451712862e-02, 0.000000000000000e+00, 8.804972408458860e+03, 2.076745947254012e+00, 2.139075860325202e+03, 4.421013074621151e-02
5609, 1.755172413792023e-01, 1.921052631575439e-02, -5.515050830685476e+00, 1.031794493029924e+01, -1.668527619900294e-02, 0.000000000000000e+00, 9.711290504946863e+03, 2.231941728471443e+00, 2.170374847890802e+03, 4.677666006554003e-02
5610, 1.771551724136869e-01, 1.921052631575439e-02, -5.513938643778756e+00, 1.037844689768318e+01, -1.298824704647019e-02, 0.000000000000000e+00, 1.063034374160870e+04, 2.390588859611807e+00, 2.198006887894322e+03, 4.933405735156026e-02
5611, 1.787931034481726e-01, 1.921052631575439e-02, -5.506587513507247e+00, 1.043931899933311e+01, -9.345335114104035e-03, 0.000000000000000e+00, 1.155817955008172e+04, 2.552006477640958e+00, 2.222052119143355e+03, 5.187161337483536e-02
5612, 1.804310344826586e-01, 1.921052631575439e-02, -5.493078346400427e+00, 1.050040766720149e+01, -5.758563157667933e-03, 0.000000000000000e+00, 1.249102267703662e+04, 2.715516458631138e+00, 2.242621842050649e+03, 5.437974246870231e-02
5613, 1.820689655171447e-01, 1.921052631575439e-02, -5.473487821231062e+00, 1.056156357143911e+01, -2.229458250003663e-03, 0.000000000000000e+00, 1.342532306756969e+04, 2.880451847090561e+00, 2.259853490303758e+03, 5.685004655289021e-02
5614, 1.837068965516306e-01, 1.921052631575439e-02, -5.447885691815071e+00, 1.062264257630941e+01, 1.240897737196995e-03, 0.000000000000000e+00, 1.435779344243388e+04, 3.046164272569650e+00, 2.273905682728963e+03, 5.927533909013924e-02
5615, 1.853448275861158e-01, 1.921052631575439e-02, -5.416331625559981e+00, 1.068350647637189e+01, 4.651832589181685e-03, 0.000000000000000e+00, 1.528543651733492e+04, 3.212030322186514e+00, 2.284953449607103e+03, 6.164963291255459e-02
5616, 1.869827586206005e-01, 1.921052631575439e-02, -5.378871360258736e+00, 1.074402350224658e+01, 8.003054388985563e-03, 0.000000000000000e+00, 1.620556218165165e+04, 3.377456869254985e+00, 2.293183712315368e+03, 6.396809682148399e-02
5617, 1.886206896550853e-01, 1.921052631575439e-02, -5.335531906239746e+00, 1.080406858937435e+01, 1.129462523803633e-02, 0.000000000000000e+00, 1.711579527066104e+04, 3.541885383620444e+00, 2.298791079935518e+03, 6.622698644796347e-02
5618, 1.902586206895700e-01, 1.921052631575439e-02, -5.286315157310502e+00, 1.086352340972888e+01, 1.452693833715648e-02, 0.000000000000000e+00, 1.801407474155997e+04, 3.704795251633950e+00, 2.301974006103337e+03, 6.842355455709510e-02
5619, 1.918965517240548e-01, 1.921052631575439e-02, -5.231186904527166e+00, 1.092227619439153e+01, 1.770070795932658e-02, 0.000000000000000e+00, 1.889864427598919e+04, 3.865705968338698e+00, 2.302931285943967e+03, 7.055594096902780e-02
5620, 1.935344827585395e-01, 1.921052631575439e-02, -5.170044198097168e+00, 1.098022153996229e+01, 2.081703392377373e-02, 0.000000000000000e+00, 1.976802370009165e+04, 4.024176301192796e+00, 2.301858444053337e+03, 7.262300249160000e-02
5621, 1.951724137930243e-01, 1.921052631575439e-02, -5.102582339799771e+00, 1.103726121219760e+01, 2.387766587695694e-02, 0.000000000000000e+00, 2.062083507850184e+04, 4.179779819562170e+00, 2.298939562722663e+03, 7.462372811947010e-02
5622, 1.968103448275090e-01, 1.921052631575439e-02, -5.029147289615329e+00, 1.109329944167525e+01, 2.687850289747353e-02, 0.000000000000000e+00, 2.145413354513134e+04, 4.331806207128081e+00, 2.294274650580987e+03, 7.655311576200137e-02
5623, 1.984482758619937e-01, 1.921052631575439e-02, -4.952442638533302e+00, 1.114829953078719e+01, 2.980789762762384e-02, 0.000000000000000e+00, 2.226679612471035e+04, 4.479863098845340e+00, 2.288026578517834e+03, 7.841085465603441e-02
5624, 2.000862068964785e-01, 1.921052631575439e-02, -4.873473228149757e+00, 1.120223275589903e+01, 3.265988558061019e-02, 0.000000000000000e+00, 2.305866701052698e+04, 4.623739352895872e+00, 2.280379952767161e+03, 8.019895282779758e-02
5625, 2.017241379309633e-01, 1.921052631575439e-02, -4.792434942366448e+00, 1.125507140130173e+01, 3.543290686841664e-02, 0.000000000000000e+00, 2.382974403393138e+04, 4.763264163710987e+00, 2.271506880464821e+03, 8.191958044672337e-02
5626, 2.033620689654446e-01, 1.921052631575439e-02, -4.709549791569859e+00, 1.130679427392457e+01, 3.812658583528068e-02, 0.000000000000000e+00, 2.458014827612317e+04, 4.898303810731597e+00, 2.261565526344324e+03, 8.357496877729519e-02
5627, 2.049999999999252e-01, 1.921052631575439e-02, -4.625038262605216e+00, 1.135738575277693e+01, 4.074103318166958e-02, 0.000000000000000e+00, 2.531009618865025e+04, 5.028758980344937e+00, 2.250699684816513e+03, 8.516734551648146e-02
5628, 2.066379310344056e-01, 1.921052631575439e-02, -4.539114750750407e+00, 1.140683508074854e+01, 4.327663310700839e-02, 0.000000000000000e+00, 2.601987495416207e+04, 5.154561926666376e+00, 2.239038744912550e+03, 8.669888644582294e-02
5629, 2.082758620688863e-01, 1.921052631575439e-02, -4.451985517276791e+00, 1.145513572065955e+01, 4.573395555579743e-02, 0.000000000000000e+00, 2.670982141726766e+04, 5.275673602099187e+00, 2.226698007396017e+03, 8.817168259318788e-02
5630, 2.099137931033707e-01, 1.921052631575439e-02, -4.363847364722024e+00, 1.150228476448710e+01, 4.811370765045431e-02, 0.000000000000000e+00, 2.738030469627974e+04, 5.392080816746978e+00, 2.213779291444725e+03, 8.958772111376816e-02
5631, 2.115517241378563e-01, 1.921052631575439e-02, -4.274886610641576e+00, 1.154828239828783e+01, 5.041669916538782e-02, 0.000000000000000e+00, 2.803171239568264e+04, 5.503793466242278e+00, 2.200371766201294e+03, 9.094887768661977e-02
5632, 2.131896551723411e-01, 1.921052631575439e-02, -4.185278301296001e+00, 1.159313142704648e+01, 5.264381289749455e-02, 0.000000000000000e+00, 2.866444018663708e+04, 5.610841858014211e+00, 2.186552944588268e+03, 9.225691802170395e-02
5633, 2.148275862068258e-01, 1.921052631575439e-02, -4.095185711180893e+00, 1.163683686269518e+01, 5.479597583697897e-02, 0.000000000000000e+00, 2.927888440832995e+04, 5.713274159816107e+00, 2.172389781197379e+03, 9.351350603768761e-02
5634, 2.164655172413105e-01, 1.921052631575439e-02, -4.004760193401626e+00, 1.167940557733090e+01, 5.687412891250636e-02, 0.000000000000000e+00, 2.987543726253320e+04, 5.811153989098469e+00, 2.157939821926926e+03, 9.472021634541275e-02
5635, 2.181034482757953e-01, 1.921052631575439e-02, -3.914141383993614e+00, 1.172084602355458e+01, 5.887919300369301e-02, 0.000000000000000e+00, 3.045448410383886e+04, 5.904558153131751e+00, 2.143252359365033e+03, 9.587854868869862e-02
5636, 2.197413793102800e-01, 1.921052631575439e-02, -3.823457433666189e+00, 1.176116802795331e+01, 6.081202506880810e-02, 0.000000000000000e+00, 3.101640212460938e+04, 5.993574515780734e+00, 2.128369552746106e+03, 9.698994125607338e-02
5637, 2.213793103447648e-01, 1.921052631575439e-02, -3.732824041824466e+00, 1.180038267991422e+01, 6.267334185238407e-02, 0.000000000000000e+00, 3.156155851012084e+04, 6.078299782522366e+00, 2.113327470810092e+03, 9.805577529194633e-02
5638, 2.230172413792494e-01, 1.921052631575439e-02, -3.642342769461449e+00, 1.183850235204028e+01, 6.446354882726629e-02, 0.000000000000000e+00, 3.209029937767025e+04, 6.158836045487688e+00, 2.098157015883226e+03, 9.907734528529633e-02
5639, 2.246551724137345e-01, 1.921052631575439e-02, -3.552186982757470e+00, 1.187554017960436e+01, 6.618320051903508e-02, 0.000000000000000e+00, 3.260290002145730e+04, 6.235281943241246e+00, 2.082884673447554e+03, 1.000557334710624e-01
5640, 2.262931034482206e-01, 1.921052631575439e-02, -3.462540402261142e+00, 1.191150896092450e+01, 6.783581078728107e-02, 0.000000000000000e+00, 3.309963663247515e+04, 6.307739326981775e+00, 2.067533375173531e+03, 1.009920599157280e-01
5641, 2.279310344827065e-01, 1.921052631575439e-02, -3.373427722624707e+00, 1.194642140289779e+01, 6.942262738946990e-02, 0.000000000000000e+00, 3.358079964673938e+04, 6.376313848345081e+00, 2.052123114505788e+03, 1.018875075010094e-01
5642, 2.295689655171926e-01, 1.921052631575439e-02, -3.284864409969431e+00, 1.198029112828902e+01, 7.094422417296417e-02, 0.000000000000000e+00, 3.404669346732052e+04, 6.441113258076723e+00, 2.036671436726367e+03, 1.027433046165664e-01
5643, 2.312068965516785e-01, 1.921052631575439e-02, -3.196866858800465e+00, 1.201313248508962e+01, 7.240115132356385e-02, 0.000000000000000e+00, 3.449763588887911e+04, 6.502246479293554e+00, 2.021193986254052e+03, 1.035607143248727e-01
5644, 2.328448275861645e-01, 1.921052631575439e-02, -3.109444260154279e+00, 1.204496033187631e+01, 7.379391132795274e-02, 0.000000000000000e+00, 3.493395684641880e+04, 6.559822941553591e+00, 2.005704955132819e+03, 1.043410225599478e-01
5645, 2.344827586206505e-01, 1.921052631575439e-02, -3.022597610738333e+00, 1.207578991033399e+01, 7.512289465184947e-02, 0.000000000000000e+00, 3.535599656964222e+04, 6.613952011032454e+00, 1.990217415869544e+03, 1.050855251801517e-01
5646, 2.361206896551360e-01, 1.921052631575439e-02, -2.936320422776097e+00, 1.210563674121694e+01, 7.638832477715256e-02, 0.000000000000000e+00, 3.576410324893999e+04, 6.664742512665891e+00, 1.974743557444337e+03, 1.057955147160498e-01
5647, 2.377586206896208e-01, 1.921052631575439e-02, -2.850599952107153e+00, 1.213451652885183e+01, 7.759020961087158e-02, 0.000000000000000e+00, 3.615863034476506e+04, 6.712302342811255e+00, 1.959294842892049e+03, 1.064722675396151e-01
5648, 2.393965517241055e-01, 1.921052631575439e-02, -2.765418558745053e+00, 1.216244507030623e+01, 7.872829435388454e-02, 0.000000000000000e+00, 3.653993368356052e+04, 6.756738168244143e+00, 1.943882105801279e+03, 1.071170320690051e-01
5649, 2.410344827585911e-01, 1.921052631575439e-02, -2.680755047514291e+00, 1.218943816892789e+01, 7.980201276455211e-02, 0.000000000000000e+00, 3.690836848285500e+04, 6.798155204824415e+00, 1.928515601563524e+03, 1.077310184866622e-01
5650, 2.426724137930772e-01, 1.921052631575439e-02, -2.596585912655437e+00, 1.221551155333516e+01, 8.081043477656014e-02, 0.000000000000000e+00, 3.726428643687515e+04, 6.836657067390048e+00, 1.913205027355817e+03, 1.083153902908081e-01
5651, 2.443103448275632e-01, 1.921052631575439e-02, -2.512886422638002e+00, 1.224068080372121e+01, 8.175220828430721e-02, 0.000000000000000e+00, 3.760803297076137e+04, 6.872345680717205e+00, 1.897959522723453e+03, 1.088712578090495e-01
5652, 2.459482758620491e-01, 1.921052631575439e-02, -2.429631404796566e+00, 1.226496128876985e+01, 8.262549058618500e-02, 0.000000000000000e+00, 3.793994472282042e+04, 6.905321236800469e+00, 1.882787660263817e+03, 1.093996735117331e-01
5653, 2.475862068965351e-01, 1.921052631575439e-02, -2.346795306652719e+00, 1.228836812127213e+01, 8.342786053658943e-02, 0.000000000000000e+00, 3.826034718039194e+04, 6.935682164691277e+00, 1.867697433569259e+03, 1.099016284004871e-01
5654, 2.492241379310191e-01, 1.921052631575439e-02, -2.264351212494563e+00, 1.231091614847738e+01, 8.415623560495775e-02, 0.000000000000000e+00, 3.856955202559174e+04, 6.963525026644267e+00, 1.852696251213040e+03, 1.103780478668757e-01
5655, 2.508620689654971e-01, 1.921052631575439e-02, -2.182288902855043e+00, 1.233261983974272e+01, 8.480728762107048e-02, 0.000000000000000e+00, 3.886785355656309e+04, 6.988944295621492e+00, 1.837790942314665e+03, 1.108297847637217e-01
5656, 2.524999999999751e-01, 1.921052631575439e-02, -2.100625513822449e+00, 1.235349289917979e+01, 8.537786004665648e-02, 0.000000000000000e+00, 3.915552900413400e+04, 7.012032588100342e+00, 1.822987740772528e+03, 1.112576259448340e-01
5657, 2.541379310344533e-01, 1.921052631575439e-02, -2.019332560524810e+00, 1.237354827720407e+01, 8.586299280902933e-02, 0.000000000000000e+00, 3.943283807636624e+04, 7.032881024429499e+00, 1.808292357527618e+03, 1.116623015149854e-01
5658, 2.557758620689323e-01, 1.921052631575439e-02, -1.938387683423688e+00, 1.239279853296284e+01, 8.625651776756176e-02, 0.000000000000000e+00, 3.970002331528809e+04, 7.051579086630125e+00, 1.793709963676418e+03, 1.120444905206097e-01
5659, 2.574137931034156e-01, 1.921052631575439e-02, -1.857774559985187e+00, 1.241125579336297e+01, 8.655114149493591e-02, 0.000000000000000e+00, 3.995731066324621e+04, 7.068214706092431e+00, 1.779245223551373e+03, 1.124048274215506e-01
5660, 2.590517241379012e-01, 1.921052631575439e-02, -1.777481608749645e+00, 1.242893173200563e+01, 8.673834337691852e-02, 0.000000000000000e+00, 4.020491010259187e+04, 7.082874405326740e+00, 1.764902344571073e+03, 1.127439078424206e-01
5661, 2.606896551723872e-01, 1.921052631575439e-02, -1.697501695084314e+00, 1.244583757378401e+01, 8.680822001755395e-02, 0.000000000000000e+00, 4.044301627729182e+04, 7.095643454831341e+00, 1.750685136783715e+03, 1.130622933121120e-01
