"PointID","x","y","Pressure","Velocity_x","Velocity_y","Turb_Kin_Energy","Omega"
161, 1.984482758618443e-01, 0.000000000000000e+00, -2.977911914884739e-01, 2.280218525277683e+01, 0.000000000000000e+00, 1.803788123867102e+01, 2.548732803060348e+03
162, 2.000862068963327e-01, 0.000000000000000e+00, -2.824864059957471e-01, 2.267316310916568e+01, 0.000000000000000e+00, 1.779189089911896e+01, 2.510818239675202e+03
163, 2.017241379308212e-01, 0.000000000000000e+00, -2.662967970451093e-01, 2.254640258501632e+01, 0.000000000000000e+00, 1.755101174619556e+01, 2.473833086330265e+03
164, 2.033620689653032e-01, 0.000000000000000e+00, -2.492693863362439e-01, 2.242184218328892e+01, 0.000000000000000e+00, 1.731511439400086e+01, 2.437746487900060e+03
165, 2.049999999997837e-01, 0.000000000000000e+00, -2.314494737299183e-01, 2.229942259826222e+01, 0.000000000000000e+00, 1.708407246382976e+01, 2.402528847528559e+03
166, 2.066379310342642e-01, 0.000000000000000e+00, -2.128759029486272e-01, 2.217908658515495e+01, 0.000000000000000e+00, 1.685776260597463e+01, 2.368151767243284e+03
167, 2.082758620687447e-01, 0.000000000000000e+00, -1.935805848200676e-01, 2.206077889373670e+01, 0.000000000000000e+00, 1.663606451537169e+01, 2.334587993328515e+03
168, 2.099137931032311e-01, 0.000000000000000e+00, -1.735903415343753e-01, 2.194444622402666e+01, 0.000000000000000e+00, 1.641886093322514e+01, 2.301811364596319e+03
169, 2.115517241377196e-01, 0.000000000000000e+00, -1.529290438226041e-01, 2.183003717865948e+01, 0.000000000000000e+00, 1.620603763343570e+01, 2.269796762782031e+03
170, 2.131896551722081e-01, 0.000000000000000e+00, -1.316191797166197e-01, 2.171750220582014e+01, 0.000000000000000e+00, 1.599748339638162e+01, 2.238520064970317e+03
171, 2.148275862066966e-01, 0.000000000000000e+00, -1.096827814670656e-01, 2.160679353591244e+01, 0.000000000000000e+00, 1.579308997340549e+01, 2.207958098169856e+03
172, 2.164655172411850e-01, 0.000000000000000e+00, -8.714190928180142e-02, 2.149786511697176e+01, 0.000000000000000e+00, 1.559275204482981e+01, 2.178088596136344e+03
173, 2.181034482756735e-01, 0.000000000000000e+00, -6.401890245978320e-02, 2.139067255275945e+01, 0.000000000000000e+00, 1.539636717352709e+01, 2.148890158466924e+03
174, 2.197413793101620e-01, 0.000000000000000e+00, -4.033654618487598e-02, 2.128517304593023e+01, 0.000000000000000e+00, 1.520383575540679e+01, 2.120342211922000e+03
175, 2.213793103446505e-01, 0.000000000000000e+00, -1.611824551007023e-02, 2.118132534741950e+01, 0.000000000000000e+00, 1.501506096768695e+01, 2.092424973882495e+03
176, 2.230172413791389e-01, 0.000000000000000e+00, 8.611727519342570e-03, 2.107908971216563e+01, 0.000000000000000e+00, 1.482994871536672e+01, 2.065119417804633e+03
177, 2.246551724136274e-01, 0.000000000000000e+00, 3.382783376740946e-02, 2.097842785991742e+01, 0.000000000000000e+00, 1.464840757571557e+01, 2.038407240459524e+03
178, 2.262931034481159e-01, 0.000000000000000e+00, 5.950260117067737e-02, 2.087930293744689e+01, 0.000000000000000e+00, 1.447034873982357e+01, 2.012270830627137e+03
179, 2.279310344826044e-01, 0.000000000000000e+00, 8.560568644747779e-02, 2.078167947549844e+01, 0.000000000000000e+00, 1.429568595012597e+01, 1.986693238868736e+03
180, 2.295689655170929e-01, 0.000000000000000e+00, 1.121032769097914e-01, 2.068552333590707e+01, 0.000000000000000e+00, 1.412433543556239e+01, 1.961658148410485e+03
181, 2.312068965515813e-01, 0.000000000000000e+00, 1.389591578925393e-01, 2.059080166055933e+01, 0.000000000000000e+00, 1.395621585153400e+01, 1.937149848120277e+03
182, 2.328448275860698e-01, 0.000000000000000e+00, 1.661364645579657e-01, 2.049748284737208e+01, 0.000000000000000e+00, 1.379124822911475e+01, 1.913153208272773e+03
183, 2.344827586205583e-01, 0.000000000000000e+00, 1.935978277725313e-01, 2.040553656020224e+01, 0.000000000000000e+00, 1.362935592980270e+01, 1.889653658496703e+03
184, 2.361206896550468e-01, 0.000000000000000e+00, 2.213042544518954e-01, 2.031493375784137e+01, 0.000000000000000e+00, 1.347046460203416e+01, 1.866637167191449e+03
185, 2.377586206895353e-01, 0.000000000000000e+00, 2.492135590909843e-01, 2.022564673004041e+01, 0.000000000000000e+00, 1.331450213802799e+01, 1.844090222047779e+03
186, 2.393965517240238e-01, 0.000000000000000e+00, 2.772788291746903e-01, 2.013764913643503e+01, 0.000000000000000e+00, 1.316139863128924e+01, 1.821999811599499e+03
187, 2.410344827585122e-01, 0.000000000000000e+00, 3.054470528257098e-01, 2.005091604941879e+01, 0.000000000000000e+00, 1.301108633578930e+01, 1.800353407863081e+03
188, 2.426724137930008e-01, 0.000000000000000e+00, 3.336578613377897e-01, 1.996542400393959e+01, 0.000000000000000e+00, 1.286349962788546e+01, 1.779138950148203e+03
189, 2.443103448274892e-01, 0.000000000000000e+00, 3.618422918698391e-01, 1.988115105739474e+01, 0.000000000000000e+00, 1.271857497186544e+01, 1.758344830107853e+03
190, 2.459482758619777e-01, 0.000000000000000e+00, 3.899214796422996e-01, 1.979807686243144e+01, 0.000000000000000e+00, 1.257625088979963e+01, 1.737959878074190e+03
191, 2.475862068964662e-01, 0.000000000000000e+00, 4.178051999776178e-01, 1.971618275497625e+01, 0.000000000000000e+00, 1.243646793619082e+01, 1.717973350702570e+03
192, 2.492241379309525e-01, 0.000000000000000e+00, 4.453901804556643e-01, 1.963545185920136e+01, 0.000000000000000e+00, 1.229916867769230e+01, 1.698374919914821e+03
193, 2.508620689654331e-01, 0.000000000000000e+00, 4.725580960361801e-01, 1.955586921017869e+01, 0.000000000000000e+00, 1.216429767792861e+01, 1.679154663092278e+03
194, 2.524999999999136e-01, 0.000000000000000e+00, 4.991732097766144e-01, 1.947742189395725e+01, 0.000000000000000e+00, 1.203180148751371e+01, 1.660303054463835e+03
195, 2.541379310343940e-01, 0.000000000000000e+00, 5.250798648056827e-01, 1.940009920596804e+01, 0.000000000000000e+00, 1.190162864047981e+01, 1.641810957794026e+03
196, 2.557758620688760e-01, 0.000000000000000e+00, 5.501003109881066e-01, 1.932389283541721e+01, 0.000000000000000e+00, 1.177372966047735e+01, 1.623669620828261e+03
197, 2.574137931033645e-01, 0.000000000000000e+00, 5.740326258225432e-01, 1.924879709032493e+01, 0.000000000000000e+00, 1.164805707997447e+01, 1.605870671971125e+03
198, 2.590517241378530e-01, 0.000000000000000e+00, 5.966477951602656e-01, 1.917480917386078e+01, 0.000000000000000e+00, 1.152456547318385e+01, 1.588406119280996e+03
199, 2.606896551723415e-01, 0.000000000000000e+00, 6.176856798784934e-01, 1.910192951397203e+01, 0.000000000000000e+00, 1.140321150274040e+01, 1.571268351711721e+03
200, 2.623275862068300e-01, 0.000000000000000e+00, 6.368500475558168e-01, 1.903016214704452e+01, 0.000000000000000e+00, 1.128395398104951e+01, 1.554450142637819e+03
201, 2.639655172413184e-01, 0.000000000000000e+00, 6.538028462234240e-01, 1.895951516001112e+01, 0.000000000000000e+00, 1.116675394844589e+01, 1.537944655868872e+03
202, 2.656034482758010e-01, 0.000000000000000e+00, 6.681577452431714e-01, 1.889000119959405e+01, 0.000000000000000e+00, 1.105157477132103e+01, 1.521745454498901e+03
203, 2.672413793102846e-01, 0.000000000000000e+00, 6.794728353566213e-01, 1.882163806076781e+01, 0.000000000000000e+00, 1.093838226420119e+01, 1.505846513039975e+03
204, 2.688793103447731e-01, 0.000000000000000e+00, 6.872422947761596e-01, 1.875444936922400e+01, 0.000000000000000e+00, 1.082714484055742e+01, 1.490242233377627e+03
205, 2.705172413792615e-01, 0.000000000000000e+00, 6.908867736729977e-01, 1.868846537513669e+01, 0.000000000000000e+00, 1.071783369807607e+01, 1.474927465180647e+03
206, 2.721551724137447e-01, 0.000000000000000e+00, 6.897422248259637e-01, 1.862372387847640e+01, 0.000000000000000e+00, 1.061042304546096e+01, 1.459897531532014e+03
207, 2.737931034482252e-01, 0.000000000000000e+00, 6.830469466236023e-01, 1.856027131065113e+01, 0.000000000000000e+00, 1.050489037995486e+01, 1.445148260776675e+03
208, 2.754310344827057e-01, 0.000000000000000e+00, 6.699266661220830e-01, 1.849816400504092e+01, 0.000000000000000e+00, 1.040121682788064e+01, 1.430676025941914e+03
209, 2.770689655171861e-01, 0.000000000000000e+00, 6.493772562969533e-01, 1.843746969939275e+01, 0.000000000000000e+00, 1.029938756387187e+01, 1.416477793455981e+03
210, 2.787068965516667e-01, 0.000000000000000e+00, 6.202441941946728e-01, 1.837826932194615e+01, 0.000000000000000e+00, 1.019939232750455e+01, 1.402551183151486e+03
211, 2.803448275861471e-01, 0.000000000000000e+00, 5.811976927173699e-01, 1.832065911988593e+01, 0.000000000000000e+00, 1.010122605980623e+01, 1.388894541832534e+03
212, 2.819827586206277e-01, 0.000000000000000e+00, 5.307023823336816e-01, 1.826475319731550e+01, 0.000000000000000e+00, 1.000488968701036e+01, 1.375507033079610e+03
213, 2.836206896551151e-01, 0.000000000000000e+00, 4.669798684669291e-01, 1.821068653920603e+01, 0.000000000000000e+00, 9.910391082976432e+00, 1.362388746177477e+03
214, 2.852586206896036e-01, 0.000000000000000e+00, 3.879610360755673e-01, 1.815861859572902e+01, 0.000000000000000e+00, 9.817746240500099e+00, 1.349540826359516e+03
215, 2.868965517240921e-01, 0.000000000000000e+00, 2.912214530681727e-01, 1.810873745661440e+01, 0.000000000000000e+00, 9.726980669025751e+00, 1.336965625408067e+03
216, 2.885344827585806e-01, 0.000000000000000e+00, 1.738841283719069e-01, 1.806126447068131e+01, 0.000000000000000e+00, 9.638131025888503e+00, 1.324666864031989e+03
217, 2.901724137930691e-01, 0.000000000000000e+00, 3.244939736612674e-02, 1.801645861790806e+01, 0.000000000000000e+00, 9.551247184922680e+00, 1.312649794283616e+03
218, 2.918103448275576e-01, 0.000000000000000e+00, -1.375550636407155e-01, 1.797461835297445e+01, 0.000000000000000e+00, 9.466396775737550e+00, 1.300921463356498e+03
219, 2.934482758620460e-01, 0.000000000000000e+00, -3.423915836641490e-01, 1.793607424607790e+01, 0.000000000000000e+00, 9.383686001491887e+00, 1.289492232977381e+03
220, 2.950862068965345e-01, 0.000000000000000e+00, -5.920801110084790e-01, 1.790115474661172e+01, 0.000000000000000e+00, 9.303377429582087e+00, 1.278387006059236e+03
221, 2.967241379310230e-01, 0.000000000000000e+00, -9.032996025424105e-01, 1.787009554334507e+01, 0.000000000000000e+00, 9.226545251406872e+00, 1.267720589294650e+03
222, 2.983620689655115e-01, 0.000000000000000e+00, -1.266413605410781e+00, 1.784312259686240e+01, 0.000000000000000e+00, 9.158600841335335e+00, 1.258169843107043e+03
223, 3.000000000000000e-01, 2.631578947363178e-04, -1.043667339679580e+00, 1.782310146175512e+01, 2.405994115192811e-03, 9.128891904503400e+00, 1.253898569177277e+03
224, 3.000000000000000e-01, 5.263157894727429e-04, -1.058048138011154e+00, 1.781816372276862e+01, 4.310057241169185e-03, 9.130939322775367e+00, 1.254119976499719e+03
225, 3.000000000000000e-01, 7.894736842089394e-04, -1.053365911793663e+00, 1.781060883857496e+01, 6.192460219131606e-03, 9.134177479008709e+00, 1.254474018019960e+03
226, 3.000000000000000e-01, 1.052631578944934e-03, -1.049072745032438e+00, 1.780028544986044e+01, 8.108800932683692e-03, 9.138586188147642e+00, 1.254957568368319e+03
227, 3.000000000000000e-01, 1.315789473681047e-03, -1.045274550883254e+00, 1.778715716384935e+01, 1.003789602748357e-02, 9.144131472841075e+00, 1.255568036670416e+03
228, 3.000000000000000e-01, 1.578947368417077e-03, -1.041437627061294e+00, 1.777122357518256e+01, 1.196672223307767e-02, 9.150767379605469e+00, 1.256302373983021e+03
229, 3.000000000000000e-01, 1.842105263153192e-03, -1.037334164461555e+00, 1.775249999610953e+01, 1.388815041742068e-02, 9.158436970857478e+00, 1.257156918016414e+03
230, 3.000000000000000e-01, 2.105263157889104e-03, -1.032893773187031e+00, 1.773101103203554e+01, 1.579761026943741e-02, 9.167073250641224e+00, 1.258127407992311e+03
231, 3.000000000000000e-01, 2.368421052625548e-03, -1.028115751621597e+00, 1.770678823033557e+01, 1.769168278095812e-02, 9.176600032445304e+00, 1.259209037345868e+03
232, 3.000000000000000e-01, 2.631578947362350e-03, -1.023036541493825e+00, 1.767986915920257e+01, 1.956752548034186e-02, 9.186932799677585e+00, 1.260396517727170e+03
233, 3.000000000000000e-01, 2.894736842099584e-03, -1.017719441357491e+00, 1.765029713026992e+01, 2.142260353882692e-02, 9.197979597258412e+00, 1.261684148746841e+03
234, 3.000000000000000e-01, 3.157894736837496e-03, -1.012254383593515e+00, 1.761812136052159e+01, 2.325452158131134e-02, 9.209641981002870e+00, 1.263065892606621e+03
235, 3.000000000000000e-01, 3.421052631574730e-03, -1.006765295191431e+00, 1.758339763892890e+01, 2.506085351298771e-02, 9.221816052618840e+00, 1.264535454484543e+03
236, 3.000000000000000e-01, 3.684210526312504e-03, -1.001426079873004e+00, 1.754618983394803e+01, 2.683888273025637e-02, 9.234393629288382e+00, 1.266086371609323e+03
237, 3.000000000000000e-01, 3.947368421049707e-03, -9.964714361663055e-01, 1.750657306934887e+01, 2.858521399194719e-02, 9.247263658431093e+00, 1.267712118555660e+03
238, 3.000000000000000e-01, 4.210526315787619e-03, -9.920100370084513e-01, 1.746464040116485e+01, 3.029611529299884e-02, 9.260314141917238e+00, 1.269406247489412e+03
239, 3.000000000000000e-01, 4.473684210525183e-03, -9.858678544617464e-01, 1.742051622012337e+01, 3.197825177494610e-02, 9.273435160671523e+00, 1.271162607552821e+03
240, 3.000000000000000e-01, 4.736842105262088e-03, -9.545085095529982e-01, 1.737437445180003e+01, 3.375516041206107e-02, 9.286523808807724e+00, 1.272975722425532e+03
241, 3.000000000000000e-01, 7.368421052627068e-03, -5.065699641992302e-01, 1.678483683459901e+01, 4.371999095295859e-02, 9.387052491658864e+00, 1.292267901977297e+03
242, 3.000000000000000e-01, 9.736842105254205e-03, -4.303378691739330e-01, 1.607163179923552e+01, 4.971296018615577e-02, 9.355691206382447e+00, 1.308094288526817e+03
243, 3.000000000000000e-01, 1.210526315787981e-02, -3.432346365795230e-01, 1.524389880816248e+01, 5.314739974194005e-02, 9.114245198000772e+00, 1.317938565077547e+03
244, 3.000000000000000e-01, 1.447368421050440e-02, -2.546563726409247e-01, 1.434178487416311e+01, 5.389391451682791e-02, 8.616443052676834e+00, 1.319932887722281e+03
245, 3.000000000000000e-01, 1.684210526313007e-02, -1.722547991584206e-01, 1.339568404565892e+01, 5.212934155599404e-02, 7.850689899945193e+00, 1.313404827271921e+03
246, 3.000000000000000e-01, 1.921052631575439e-02, -1.019247663341397e-01, 1.242946852932549e+01, 4.822333048239409e-02, 6.830978526415232e+00, 1.298032805842043e+03
247, 3.000000000000000e-01, 2.157894736838085e-02, -4.796865776167445e-02, 1.146315959932285e+01, 4.266984856899853e-02, 5.589706895432902e+00, 1.273114069323856e+03
248, 3.000000000000000e-01, 2.394736842100574e-02, -1.292583792347983e-02, 1.051608097672286e+01, 3.604196343529641e-02, 4.173882032007415e+00, 1.236330412258297e+03
249, 3.000000000000000e-01, 2.631578947363006e-02, 3.692214404229211e-03, 9.613273251135761e+00, 2.897078397379053e-02, 2.649042568955474e+00, 1.179177418840011e+03
250, 3.000000000000000e-01, 2.868421052626081e-02, 2.780849616331483e-02, 8.819069408348826e+00, 2.230384214564256e-02, 1.167048797266901e+00, 1.050716847937968e+03
251, 3.000000000000000e-01, 3.105263157889926e-02, 7.726526425185345e-02, 8.302062027065876e+00, 1.700304770826127e-02, 2.206847531343279e-01, 6.268130114521659e+02
252, 3.000000000000000e-01, 3.342105263153196e-02, 9.550315531994878e-02, 8.141215459930793e+00, 1.323161379586576e-02, 1.135609969203027e-02, 2.106821631519111e+02
253, 3.000000000000000e-01, 3.578947368417490e-02, 8.604882449452092e-02, 8.122728564045291e+00, 1.039129932927758e-02, 2.062693562964002e-03, 1.414328800395490e+02
254, 3.000000000000000e-01, 3.815789473680971e-02, 7.613732636743224e-02, 8.119990666440099e+00, 8.048992747148561e-03, 1.955089820087101e-03, 1.388976647851537e+02
255, 3.000000000000000e-01, 4.052631578944994e-02, 6.893443724076526e-02, 8.118390713963429e+00, 6.053584186886739e-03, 1.935616346373212e-03, 1.376610280674423e+02
256, 3.000000000000000e-01, 4.289473684208202e-02, 6.400356366829422e-02, 8.116986894370651e+00, 4.315994837762949e-03, 1.919797090645146e-03, 1.366249855370841e+02
257, 3.000000000000000e-01, 4.526315789472497e-02, 6.104717717092388e-02, 8.115614287670519e+00, 2.766148696264563e-03, 1.906557631415862e-03, 1.357457943386689e+02
258, 3.000000000000000e-01, 4.763157894735912e-02, 5.993680045911375e-02, 8.114175647916223e+00, 1.345016487296157e-03, 1.895491295032202e-03, 1.349987290247240e+02
259, 2.983620689655273e-01, 5.000000000000000e-02, 9.243442431321072e-02, 8.111908289009511e+00, 0.000000000000000e+00, 1.889859616040456e-03, 1.345906451461831e+02
260, 2.967241379310547e-01, 5.000000000000000e-02, 8.736804655580876e-02, 8.111171673873987e+00, 0.000000000000000e+00, 1.894457481817176e-03, 1.348920001895016e+02
261, 2.950862068965798e-01, 5.000000000000000e-02, 7.826942452071135e-02, 8.110641105382223e+00, 0.000000000000000e+00, 1.899083110571091e-03, 1.351950662512359e+02
262, 2.934482758620991e-01, 5.000000000000000e-02, 6.700406852699700e-02, 8.110331891381909e+00, 0.000000000000000e+00, 1.903731865112138e-03, 1.354995556709229e+02
263, 2.918103448276185e-01, 5.000000000000000e-02, 5.379168000574282e-02, 8.110243035681544e+00, 0.000000000000000e+00, 1.908403377197900e-03, 1.358054572159357e+02
264, 2.901724137931379e-01, 5.000000000000000e-02, 3.865915154619080e-02, 8.110372002920425e+00, 0.000000000000000e+00, 1.913097242793236e-03, 1.361127578815650e+02
265, 2.885344827586572e-01, 5.000000000000000e-02, 2.164999834893256e-02, 8.110716081125130e+00, 0.000000000000000e+00, 1.917812891009142e-03, 1.364214324997259e+02
266, 2.868965517241766e-01, 5.000000000000000e-02, 2.835817359825042e-03, 8.111272085079786e+00, 0.000000000000000e+00, 1.922549962618168e-03, 1.367314702615186e+02
267, 2.852586206896959e-01, 5.000000000000000e-02, -1.769864255462765e-02, 8.112036129332246e+00, 0.000000000000000e+00, 1.927308117574008e-03, 1.370428610050186e+02
268, 2.836206896552153e-01, 5.000000000000000e-02, -3.986645882161401e-02, 8.113003617976666e+00, 0.000000000000000e+00, 1.932087040198402e-03, 1.373555953790716e+02
269, 2.819827586207347e-01, 5.000000000000000e-02, -6.358204260305493e-02, 8.114169336762695e+00, 0.000000000000000e+00, 1.936886443984521e-03, 1.376696650082012e+02
270, 2.803448275862540e-01, 5.000000000000000e-02, -8.876225359474610e-02, 8.115527564805951e+00, 0.000000000000000e+00, 1.941706075052760e-03, 1.379850626135180e+02
271, 2.787068965517734e-01, 5.000000000000000e-02, -1.153279876781409e-01, 8.117072190860958e+00, 0.000000000000000e+00, 1.946545714302858e-03, 1.383017820909487e+02
272, 2.770689655172928e-01, 5.000000000000000e-02, -1.432049395285795e-01, 8.118796830284420e+00, 0.000000000000000e+00, 1.951405178263212e-03, 1.386198185466068e+02
